t,x,y,vx,vy,ax,ay,event
0.108948230743,80.0,100.0,0.0,0.0,-54,-324,
0.263581037521,80.0,100.0,0.0,0.0,-36,-306,
0.368957996368,80.0,100.0,0.0,0.0,-18,-324,
0.473969221115,80.0,100.0,0.0,0.0,-36,-252,
0.576416015625,80.0,100.0,0.0,0.0,-18,-288,
0.6819460392,80.0,100.016766395,0.0,0.529429769015,-54,-270,
0.786316156387,79.9928527375,100.172689529,-0.674962659987,4.26947210378,-144,-198,
0.892151117325,79.460248593,101.614894349,-9.3957787814,22.3488443196,-198,-198,
0.998688220978,77.6356168263,105.390329578,-22.8215405468,49.349069846,-342,-216,
1.01001000404,88.1179390736,,,,,,fps
1.09982299805,74.8316471539,112.44898116,-30.6340038474,81.892083167,-360,-198,
1.205078125,71.1339467712,123.11272507,-38.2739834747,117.766287424,-396,-216,
1.30664110184,66.81713478,137.299853318,-46.0432378892,153.158158608,-414,-198,
1.41320800781,61.4521350251,139.902938722,-53.7135614275,-16.8571336288,-450,-162,wall
1.51794505119,58.7205074155,141.120426933,12.5197743407,34.7119124142,-468,-180,
1.62216210365,58.9107732349,142.862234083,-7.86736813692,13.5050320823,-486,-162,
1.72589111328,58.165859399,142.978438962,3.73074722128,-1.2297209773,-486,-234,
1.83108520508,58.0157721275,142.998989938,1.69049555674,0.383246166459,-144,-252,
1.93435716629,58.0052963739,142.745554465,0.196875522968,-8.07254696545,144,-216,
2.0100710392,97.9940189197,,,,,,fps
2.03909301758,58.0005514578,140.099498136,0.137438896887,-43.8469603385,414,-270,
2.14343309402,58.0015752172,132.551709743,0.103546213649,-97.1352803914,468,-288,
2.25268602371,58.0005832305,118.648039927,0.132263023807,-154.653014978,486,-216,
2.35607910156,58.0006208857,99.4316647533,-0.286871591514,-211.171722472,522,-234,
2.4602971077,58.0006208857,74.0160516033,0.179780167336,-266.96092059,576,-216,
2.56405711174,58.0006208857,61.1248436961,0.183640686396,59.2983727312,594,-234,wall
2.67031908035,58.0086338111,62.6721781347,0.0807288387676,-21.6883298631,594,-342,
2.77395701408,58.4979646892,58.9424873064,10.7684411735,10.4971163457,576,-378,
2.87887620926,60.1181411534,58.1752945639,15.9530806742,-6.9950357946,216,-234,
2.98260521889,61.0166679403,58.0442223774,2.68080179759,1.46347242168,-36,-252,
3.01223802567,104.772958417,,,,,,fps
3.09207201004,60.7596975331,58.2440029698,-9.6155407892,4.20063243421,-162,-108,
3.19586205482,59.0382097954,59.6124794942,-21.530263239,19.0103777066,-126,-180,
3.30078220367,58.4009517723,62.5154573253,3.76717472999,34.3388898974,-198,-216,
3.40564012527,58.1747214879,67.006190691,-7.42837278327,48.4875663801,-108,-234,
3.51147508621,58.0357645164,72.5300088861,0.00544099831935,57.9861812635,-198,-216,
3.61587619781,58.0014960253,78.8841791018,0.28729815731,59.966900247,-126,-108,
3.72195506096,58.0014960253,85.6108164791,0.23808835819,63.2859848922,-18,-180,
3.82513523102,58.0014960253,91.9246046213,0.293567758683,60.3852517698,-18,-216,
3.93017601967,58.0014960253,98.0265911283,0.307641524234,57.8735961624,-108,-144,
4.01440501213,104.772958417,,,,,,fps
4.03360009193,58.0014960253,104.924439269,0.493321792467,76.6747449984,-324,-72,
4.13775706291,58.0014960253,114.779917853,0.635162688181,107.536092156,-450,-72,
4.24169921875,58.0014960253,128.554014152,0.544357389472,155.638776542,-594,-72,
4.34494018555,58.0014960253,141.194516236,0.609782298628,-46.4861852102,-594,-90,wall
4.45016503334,58.0014960253,140.475362556,0.695048112678,25.551066655,-630,18,
4.55349802971,58.0014960253,142.641887228,0.560053470917,11.543313402,-594,-72,
