t,x,y,vx,vy,ax,ay,event
0.105468034744,80.0,100.0,0.0,0.0,18,-36,
0.213896989822,80.0,100.0,0.0,0.0,18,-18,
0.314514160156,80.0,100.0,0.0,0.0,18,-36,
0.421600103378,80.0,100.0,0.0,0.0,18,-18,
0.524749040604,80.0,100.0,0.0,0.0,36,-18,
0.628386974335,80.0,100.0,0.0,0.0,18,-36,
0.736725091934,80.0,100.0,0.0,0.0,18,-36,
0.8369140625,80.0,100.0,0.0,0.0,18,-36,
0.939056158066,80.0,100.0,0.0,0.0,0,-18,
1.00045704842,105.951575,,,,,,fps
1.04464697838,80.0,100.0,0.0,0.0,18,-36,
1.15356397629,80.0,100.0,0.0,0.0,18,-36,
1.25546193123,80.0,100.0,0.0,0.0,18,-36,
1.35583496094,80.0,100.0,0.0,0.0,0,-36,
1.46105909348,80.0,100.0,0.0,0.0,0,18,
1.56356811523,80.0,100.0,0.0,0.0,18,-36,
1.66366505623,80.0,100.0,0.0,0.0,18,-36,
1.77377295494,80.0,100.0,0.0,0.0,0,-36,
1.87704396248,80.0,100.0,0.0,0.0,18,0,
1.98431396484,80.0,100.0,0.0,0.0,18,-36,
2.00283813477,104.750579824,,,,,,fps
2.08996510506,80.0,100.0,0.0,0.0,18,0,
2.19763207436,80.0,100.0,0.0,0.0,18,-18,
2.30480909348,80.0,100.0,0.0,0.0,-18,0,
2.40521192551,80.0,100.0,0.0,0.0,18,-18,
2.51544213295,80.0,100.0,0.0,0.0,18,-36,
2.62588500977,80.0,100.0,0.0,0.0,18,-36,
2.73324608803,80.0,100.0,0.0,0.0,0,-36,
2.84231495857,79.9869483692,100.157744661,-0.453436971915,1.37610241312,18,0,
2.94360303879,79.9431523727,100.2906579,-0.418102316052,1.26886787291,18,-18,
3.01080298424,97.2256126306,,,,,,fps
3.04800415039,79.9017039532,100.41644665,-0.38464629845,1.16733467335,54,0,
3.14810109138,79.9477381471,100.172280476,-3.34053795937,-7.77335881232,216,324,
3.25125098228,77.414682202,98.4678288143,-38.2603200536,-19.9117470176,54,180,
3.35223412514,72.1302118198,96.6196070375,-65.2867711904,-15.2785976682,-90,162,
3.45251393318,66.7032321982,96.5690865756,-49.4573627084,14.6710472396,-216,54,
3.56072998047,61.0074905634,99.6870582622,-48.2534424377,35.9845284836,-252,-72,
3.66934204102,58.6054623878,105.70774954,-3.73181610697,77.3042115111,-432,216,
3.77725195885,58.0243239502,116.435044994,1.25095854567,112.473295102,-234,54,
3.88424706459,58.0639440049,130.039297595,2.84687822798,142.72099062,-360,-72,
3.98779296875,58.1015633803,142.003278455,-7.79974276866,-41.4907651426,-522,108,wall
4.01388502121,108.665090175,,,,,,fps
4.08779907227,58.0134269222,140.912953136,0.386677808457,10.0532048756,-288,-90,
4.19461011887,58.2728644386,142.827957788,1.62457349094,-6.44548529417,-252,-18,
4.30316114426,58.5320015838,142.988551381,-2.26253419127,-1.13640445619,-288,126,
4.41207909584,58.0218652293,142.999365536,-2.24239513693,-0.347903231132,-216,108,
4.51904296875,58.000154825,142.999365536,0.154815394476,-0.59569396723,-198,54,
4.6250910759,58.366566542,142.996378882,10.8784233468,-0.395645280387,-162,18,
4.73333692551,59.4519039557,142.996378882,11.2440823369,-0.594951558739,-324,-90,
4.83535695076,60.7562029319,142.996378882,13.0619357189,-0.409822598866,-162,-36,
4.94238209724,61.6451393662,142.996378882,0.134117384776,-1.48365645291,-540,180,
5.02072095871,110.246362755,,,,,,fps
5.04864501953,60.2991404166,142.971839999,-19.5776807841,-1.80548419207,180,-180,
5.15557813644,58.994286677,142.490259525,-18.5112125503,2.79405031078,-180,108,
5.26293897629,58.1648960986,142.95316515,-7.4704867276,-2.00401705505,-108,216,
5.37139892578,58.0107363562,142.988988822,-2.41014595351,-0.588825717341,-252,198,
5.47943115234,58.0078785736,142.999092611,0.323993933944,-0.835592593918,-252,54,
5.58535695076,58.000998295,142.935579599,1.0561404984,-3.13219631151,0,486,
5.69326710701,58.000998295,142.965390741,0.239224580009,-3.89680737804,-306,90,
5.80041503906,58.493416766,142.994079639,15.6645183843,-0.926335385223,-324,-216,
5.9091489315,60.9569383309,142.994079639,42.093038958,-1.37092308231,-684,-1008,
6.01547193527,69.7745756498,142.994079639,110.99004663,-0.800859488677,-342,-684,
6.02447509766,111.581109013,,,,,,fps
6.12289404869,85.6698136116,142.994079639,169.715139669,-1.11706015289,-360,-468,
6.23129200935,105.583194218,142.994079639,194.333385537,-0.948982430189,-360,-342,
6.33859205246,127.369511377,142.994079639,202.639690802,-1.03215016168,-324,-180,
6.44503808022,149.192695792,142.994079639,202.505128332,-0.967601954736,-450,-36,
6.55328297615,169.903287037,142.994079639,189.659583608,-1.20685319521,-468,-72,
6.66049194336,189.067352172,142.994079639,166.824915487,-1.00269861925,-360,54,
6.76870703697,205.587290621,142.994079639,143.274872941,-0.724522012994,-270,216,
6.87478613853,219.130391627,142.994079639,120.845187525,-0.715881167152,-324,-54,
6.97946095467,230.905445162,142.994079639,104.029944766,-2.31269100039,-576,180,
7.03292798996,111.06121154,,,,,,fps
7.08792114258,240.728542259,142.994079639,75.7252401274,-0.71021372308,-414,342,
7.19436597824,246.607890444,142.998170127,39.857534387,-0.0909564814715,36,126,
7.30190992355,249.657341031,142.997275181,10.1593432569,-0.744310596392,-234,306,
7.41037011147,248.980633819,142.997275181,-22.5641847436,-0.495160133558,-198,450,
7.517578125,243.543357426,142.997275181,-70.1976832349,-1.01557262991,-306,522,
7.62402296066,232.11451177,142.997275181,-138.53808172,-0.603754389824,-144,738,
7.73199415207,212.467215455,142.997275181,-223.266109182,-0.695901035182,-288,810,
7.83905005455,183.22174496,142.997275181,-312.743882556,-0.931585274984,-306,972,
7.94448804855,144.801328128,142.999880836,-399.982069789,-0.203141894334,-108,738,
8.0403740406,111.172206123,,,,,,fps
8.0501101017,98.486481161,142.999880836,-473.381320269,-0.822797582337,-288,720,
8.15869092941,61.5500708374,142.999880836,136.611431212,-0.885976427773,-270,432,wall
8.26266407967,71.5947076649,142.999880836,63.8520420543,-0.798804888743,-306,468,
8.37112402916,74.447797691,142.999880836,-0.0238597262633,-0.668253766346,-270,396,
8.47888207436,70.8746674635,142.999880836,-62.5483188638,-0.962143002229,-378,486,
8.57907104492,61.7367476106,142.999880836,-126.264153555,-0.731963629857,-234,486,
8.68579101562,59.1913000346,142.999880836,-8.7100617127,-1.42707492176,-504,720,
8.97790503502,58.1319990605,142.999880836,13.9078727792,-1.3612187023,-558,450,
,avg_fps=104.442234012;deaths=0;elapsed=9.00976514816;frames=941;outcome=quit;par=20.0,,,,,,summary
