t,x,y,vx,vy,ax,ay,event
0.106719970703,80.0,100.0,0.0,0.0,0,0,
0.207214832306,80.0,100.0,0.0,0.0,0,0,
0.312408924103,80.0,100.0,0.0,0.0,0,0,
0.417358875275,80.0,100.0,0.0,0.0,0,0,
0.525848865509,80.0,100.0,0.0,0.0,0,0,
0.641326904297,80.0,100.0,0.0,0.0,0,0,
0.744903802872,80.0,100.0,0.0,0.0,0,0,
0.846923828125,81.4775,100.0,1.4775,0.0,0,-600,
0.947662830353,206.708357658,100.0,17.5704311016,0.0,0,-600,
1.00225901604,95.783623259,,,,,,fps
1.05297899246,507.223432875,100.0,30.9940593978,0.0,0,-600,
1.16070580482,500.747681166,100.0,-7.3663275776,0.0,0,-600,
1.26849389076,503.125812147,100.0,6.09745722981,0.0,0,-600,
1.37219285965,599.995985811,100.0,-8.16191107164,0.0,0,-600,
1.47497582436,610.704480719,100.0,8.17501540184,0.0,0,-600,
1.57702684402,620.290918527,100.0,-2.56335396953,0.0,0,-600,
1.68438696861,622.953398705,100.0,0.265206198659,0.0,0,-600,
1.78836083412,622.953398705,100.0,-0.555703475095,0.0,0,-600,
1.88967895508,622.953398705,100.0,-0.557194020274,0.0,0,-600,
1.99661302567,622.953398705,100.0,-0.557196726692,0.0,0,-600,
2.00610399246,110.574842338,,,,,,fps
2.1000058651,622.953398705,100.0,-0.557196731606,0.0,0,-600,
2.20275902748,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.30404686928,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.40563988686,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.51086497307,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.61175584793,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.71643090248,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.82171702385,622.953398705,100.0,-0.557196731615,0.0,0,-600,
2.92587280273,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.01153588295,116.367902298,,,,,,fps
3.02923583984,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.13058495522,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.23205590248,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.34658789635,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.45257592201,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.55804491043,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.65920996666,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.76257395744,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.86630296707,622.953398705,100.0,-0.557196731615,0.0,0,-600,
3.96801781654,622.953398705,100.0,-0.557196731615,0.0,0,-600,
4.01178002357,110.972907005,,,,,,fps
4.07659888268,570.949224376,192.799925438,-8.01525499057,15.0868031659,-600,300,
4.17684984207,564.363800003,355.676385046,-0.0613086896974,-12.6608915635,-600,300,
4.28079295158,544.865017443,326.911871253,1.43900810834,5.77714671761,-600,300,
4.38540697098,538.493332157,359.322186883,1.59006167003,0.968476709945,-600,300,
4.48623681068,538.241440402,380.316720174,0.319666376377,4.11845345332,-600,300,
4.58999681473,538.241440402,382.414806072,0.278672933969,0.439476730411,-600,300,
4.69302392006,538.241440402,382.763268785,0.278598501203,-0.552488696108,-600,300,
4.79858398438,538.241440402,382.763268785,0.278598366054,-0.557188183124,-600,300,
4.90054297447,538.241440402,382.763268785,0.278598365808,-0.557196716094,-600,300,
