t,x,y,vx,vy,ax,ay,event
0.108734130859,80.0,100.0,0.0,0.0,0,0,
0.213043212891,80.0,100.0,0.0,0.0,0,0,
0.318787097931,80.0,100.0,0.0,0.0,0,0,
0.426941156387,80.0,100.0,0.0,0.0,0,0,
0.533814191818,80.0,100.0,0.0,0.0,0,0,
0.637909173965,80.0,100.0,0.0,0.0,0,0,
0.74102807045,80.0,100.0,0.0,0.0,0,0,
0.844452142715,80.0,100.0,0.0,0.0,0,0,
0.949158191681,80.0,100.0,0.0,0.0,0,0,
1.00030517578,99.9694917323,,,,,,fps
1.05392503738,80.0,100.0,0.0,0.0,0,0,
1.15808105469,80.0,100.0,0.0,0.0,0,0,
1.26123118401,80.0,100.0,0.0,0.0,0,0,
1.36633300781,80.0,100.0,0.0,0.0,0,0,
1.46939110756,80.0,100.0,0.0,0.0,0,0,
1.57251000404,80.0,100.0,0.0,0.0,0,0,
1.67944312096,80.0,100.0,0.0,0.0,0,0,
1.783203125,80.3251270903,100.0,12.3325875908,0.0,-300,0,
1.88836717606,83.3705467367,100.0,42.4864350701,0.0,-300,0,
1.99139404297,89.3105565578,100.0,69.8109182156,0.0,-300,0,
2.00146508217,95.8887779939,,,,,,fps
2.09613013268,98.192334374,100.0,95.5699950664,0.0,-300,0,
2.19921898842,109.3918434,100.0,118.746796366,0.0,-300,0,
2.30252099037,122.882284858,100.0,140.084838369,0.0,-300,0,
2.40869116783,138.795258491,100.0,160.075527631,0.0,-300,0,
2.51178002357,156.337375569,100.0,178.097694993,0.0,-300,0,
2.61605811119,176.063184217,100.0,195.002767371,0.0,-300,0,
2.71920800209,197.079379674,100.0,210.270117285,0.0,-300,0,
2.82260107994,219.568115961,100.0,224.302413935,0.0,-300,0,
2.92779517174,243.789195345,100.0,237.391622725,0.0,-300,0,
3.01071214676,96.1112530353,,,,,,fps
3.03134202957,269.019776019,100.0,249.296946582,0.0,-300,0,
3.13598608971,295.506039752,100.0,260.283476976,0.0,-300,0,
3.2392270565,323.470007949,100.0,270.523262394,0.0,-300,0,
3.34265112877,351.982480118,100.0,279.790876961,0.0,-300,0,
3.4479072094,381.684637718,100.0,288.391824698,0.0,-300,0,
3.55093407631,411.799728655,100.0,296.195933889,0.0,-300,0,
3.65545701981,442.98855958,100.0,303.446231891,0.0,-300,0,
3.75866699219,475.219458321,100.0,310.177448426,0.0,-300,0,
3.86431908607,508.308478496,100.0,316.395763341,0.0,-300,0,
3.96945214272,541.679092498,100.0,322.055005472,0.0,-300,0,
4.01193213463,95.883023874,,,,,,fps
4.07309007645,575.324380618,100.0,327.218529646,0.0,-300,0,
4.17736816406,610.028331317,100.0,332.038281834,0.0,-300,0,
4.28259301186,614.768172441,100.0,-76.2383839324,0.0,-300,0,wall
4.3877260685,608.982752839,100.0,-39.0546379338,0.0,-300,0,
4.49041819572,606.90075779,100.0,-5.32570745459,0.0,-300,0,
4.59399414062,608.153433565,100.0,25.9608276539,0.0,-300,0,
4.69836401939,612.601794556,100.0,55.2114854297,0.0,-300,0,
4.80197119713,618.831771741,100.654703722,54.5437743627,18.199043448,150,-300,
4.90933203697,622.700007064,104.386203002,-12.634666862,48.408842441,150,-300,
5.0127260685,620.700561138,110.944477996,-24.6697632896,75.3773137959,150,-300,
5.0127260685,95.9238428124,,,,,,fps
5.11721801758,617.432847476,120.387615231,-35.9631801929,100.68345848,150,-300,
5.2200012207,613.161554391,132.022541994,-46.0730293423,123.337921287,150,-300,
