t,x,y,vx,vy,ax,ay,event
0.104552984238,80.0,100.0,0.0,0.0,-144,-288,
0.212218999863,80.0,100.0,0.0,0.0,-90,-342,
0.319854974747,80.0,100.0,0.0,0.0,-108,-252,
0.428130865097,80.0,100.0,0.0,0.0,-108,-324,
0.536895990372,80.0,100.0,0.0,0.0,-90,-324,
0.640960931778,80.0,100.0,0.0,0.0,-72,-306,
0.744659900665,80.0,99.7842840597,0.0,-3.18182533278,-72,-306,
0.849639892578,80.0,99.261965747,0.0,-7.38472620375,-54,-306,
0.973876953125,79.9324925206,98.5606420866,-1.6170431529,-11.225574017,-54,-288,
1.00103783607,88.9077283522,,,,,,fps
1.08120799065,78.4533698086,95.5687376729,-27.3173138416,-34.1858237861,198,72,
1.18438696861,73.3104183651,90.3114670012,-66.7827212972,-61.366733622,126,54,
1.29067993164,64.2645262631,82.4795029116,-101.118823152,-84.6890140917,72,0,
1.3960878849,60.0583991561,72.7256274717,15.4616519495,-101.113663815,72,54,
1.49621582031,58.9334220518,61.3242008357,-35.3989480965,-121.123413229,162,162,
1.60009789467,58.1034337242,61.0586278389,0.654438653753,15.8721619329,90,18,
1.70324683189,58.004330928,61.4532271562,0.630603606728,-4.60070423888,-36,-90,
1.80825781822,58.004330928,60.4418563753,0.465554461085,-12.6188753607,-90,-90,
1.91152977943,58.004330928,59.1967137354,0.683894793015,-11.6151689761,-162,-36,
2.00512695312,104.572391252,,,,,,fps
2.01620483398,58.004330928,58.5217799299,1.11707804367,0.355623777802,-288,0,
2.12194800377,58.004330928,59.7784091613,0.894230564173,20.9999935179,-324,18,
2.22720384598,58.004330928,63.4098808339,0.597779855303,47.0738768595,-378,-36,
2.33029198647,58.004330928,69.8613171285,0.46037854099,75.4222838578,-396,-144,
2.43508887291,58.004330928,79.6153662793,0.747971987692,103.93822568,-414,-54,
2.53900194168,58.004330928,91.7972269681,0.966669123984,129.825332912,-414,18,
2.64306688309,58.004330928,107.116492176,1.23085080844,161.036453653,-450,126,
2.74835181236,58.004330928,125.425362935,1.19350488766,186.886342235,-450,198,
2.85189795494,58.004330928,141.601651136,1.25602386209,-58.5259823898,-522,216,wall
2.95913696289,58.004330928,138.537743449,1.40222549729,-2.17744768655,-594,198,
3.00924682617,104.56918822,,,,,,fps
3.06408691406,58.004330928,141.489248389,1.07826825314,53.1017105956,-594,216,
3.16925096512,58.004330928,142.991485503,1.19307300512,23.9675404767,-630,198,
3.27645897865,58.004330928,142.980322431,1.33708959989,-1.5585392372,-702,198,
3.37936401367,58.004330928,142.980322431,1.44262519383,-1.59608860058,-666,180,
3.48410081863,58.004330928,142.980322431,0.956195581884,-1.29128359981,-666,108,
3.58898997307,58.004330928,142.980322431,1.12534784933,-0.697568568819,-396,162,
3.69195580482,58.004330928,142.826245837,1.01595534837,-6.63400123348,18,126,
3.79235887527,58.004330928,140.652836493,0.869136765984,-38.7583730036,198,144,
3.8988339901,58.004330928,133.601529678,1.07226129134,-92.4771323029,378,72,
4.00192284584,58.004330928,120.815969177,1.04896829354,-153.145599948,522,0,
4.01232886314,104.677380443,,,,,,fps
4.10867285728,58.004330928,100.695226961,0.670880231761,-220.275144661,468,-72,
4.2118229866,58.004330928,75.7438255306,0.42997662714,-254.41665802,144,-162,
4.31640696526,58.0034448405,60.4882349424,0.129356528071,72.1958932189,-72,-306,wall
4.42147898674,58.0044333895,67.6181950258,0.408695605417,65.3479233957,-198,-144,
4.52496385574,58.0044333895,75.0097673606,0.641969532029,77.761162856,-342,-54,
4.62991380692,58.0044333895,84.5702292311,0.684786494466,107.074878427,-486,18,
4.73257493973,58.0044333895,97.3682026656,0.717370017942,139.918130107,-504,36,
4.83712792397,58.0044333895,114.214770809,1.00201635288,177.010244403,-594,36,
4.94091796875,58.0044333895,135.024571842,1.10802680158,219.787484489,-630,90,
5.01782298088,105.420805682,,,,,,fps
5.04797387123,58.0044333895,138.733509971,0.950357802205,-25.6186164634,-666,90,wall
5.15090990067,58.0044333895,140.230944475,1.03107039479,48.6838231522,-738,126,
5.25399780273,58.0044333895,142.914410738,0.888424585056,20.6469814334,-756,90,
5.35952782631,58.0044333895,142.975664089,1.31674421876,-1.0188024317,-378,108,
5.46224999428,58.0044333895,142.999961442,0.809338144406,-0.127440602869,-90,-72,
5.57000780106,58.0044333895,142.844445769,2.06261136219,-5.60928266848,108,54,
5.67312598228,58.0044333895,141.36927381,1.33596075105,-18.1566911623,-36,198,
5.77752685547,58.0044333895,138.615562235,1.41289754733,-32.9966693327,18,162,
5.88101196289,58.0044333895,133.826703566,1.06352536491,-62.7786066791,252,36,
5.98419189453,58.0044333895,124.307927939,0.380591841195,-119.055667879,450,-216,
6.02243089676,104.51838806,,,,,,fps
6.09014892578,58.0007627891,107.98794838,0.362313716184,-187.658505908,738,-162,
6.19744896889,58.0007627891,85.0206191995,0.600840638876,-220.868440833,36,-126,
6.3010559082,58.0007627891,62.066669618,0.715588661361,-229.046123192,288,-54,
6.40503001213,58.0007627891,63.6952486525,1.27981089137,17.7883586114,288,18,wall
6.51016283035,58.0007627891,63.8456433407,1.19200982793,-10.3723622873,108,216,
6.61370897293,58.0007627891,61.9607480471,1.33023169338,-23.566046557,-90,198,
6.73745799065,58.0007627891,59.1026848675,1.29044233586,-41.2402025614,360,234,
,avg_fps=102.099481924;deaths=0;elapsed=6.73852586746;frames=688;outcome=quit;par=20.0,,,,,,summary
