t,x,y,vx,vy,ax,ay,event
0.102264881134,80.0,100.0,0.0,0.0,-18,-684,
0.210602045059,80.0,100.0,0.0,0.0,-54,-684,
0.317718982697,80.0,100.0,0.0,0.0,-36,-702,
0.422425031662,80.0,100.0,0.0,0.0,18,-720,
0.529999017715,80.0,100.0,0.0,0.0,18,-720,
0.636291980743,80.0,99.934409812,0.0,-0.589590178726,-18,-666,
0.740478992462,79.7955245619,99.9066687217,-5.70863109373,1.59390454975,-144,-558,
0.848022937775,77.8003683524,101.093315807,-29.9592520363,19.042150826,-234,-450,
0.954010009766,72.6737172071,104.777630077,-61.5245604249,45.7442141784,-306,-396,
1.0011909008,91.8905674495,,,,,,fps
1.05926609039,64.3885390329,111.628305519,-90.2477368658,81.197206598,-396,-378,
1.16360497475,59.6381389275,122.466933142,22.0198466697,122.052283842,-450,-486,
1.26940989494,60.4604163369,137.544807765,-2.72415945959,163.590207991,-450,-522,
1.37387108803,58.6689275937,140.511603459,-29.7933656761,-14.1555375846,-522,-432,wall
1.47866892815,58.0818659302,142.474689245,2.82574263122,45.474924438,-486,-468,
1.58181786537,58.0147317556,142.98857599,0.782556527181,-2.93079210728,-432,-414,
1.68637108803,58.0147317556,142.98857599,1.06323016042,-0.847037590554,-378,-216,
1.78869700432,58.0147317556,142.98857599,1.29870925268,-0.622560360865,-252,-180,
1.89138793945,58.0147317556,142.999182442,1.29217095481,-0.20868749949,-126,-126,
1.99417185783,58.0147317556,142.999182442,1.80068566316,-0.30216913411,-108,-36,
2.00344896317,105.76118465,,,,,,fps
2.09671092033,58.0147317556,142.917253048,4.0858495626,-1.25180103085,18,252,
2.20236206055,58.0147317556,142.356707176,2.22633368042,-11.9290468079,126,108,
2.30972290039,58.0147317556,140.236741905,1.95163092964,-22.8578413514,-36,216,
2.41513109207,58.0147317556,137.680704762,2.35151670505,-23.8793615686,-36,108,
2.51873803139,58.0147317556,135.537464572,2.31865734025,-15.9804329134,-126,90,
2.62164306641,58.0147317556,134.712821314,2.35775349313,-0.97375971129,-198,144,
2.72757005692,58.0147317556,135.871968834,1.80864450531,20.9069315664,-216,90,
2.83074998856,58.0147317556,139.540919474,1.76142828832,47.8085814765,-288,54,
2.93542504311,58.0147317556,142.478746953,2.21620541355,-5.48570163689,-360,90,
3.01132202148,104.179786465,,,,,,fps
3.03979492188,58.0147317556,142.980482668,2.17797241921,7.23261822602,-306,90,
3.14312791824,58.0147317556,142.999973076,1.75367857377,-0.0982154647666,-162,144,
3.24847507477,58.0147317556,142.968337806,1.94212192454,-2.23413103275,144,108,
3.35519504547,58.0147317556,141.732259453,2.27738096883,-19.6080089764,144,126,
3.45812988281,58.0147317556,138.801469677,2.14658980745,-36.4520113907,126,108,
3.56207299232,58.0147317556,134.167593444,1.73345413568,-51.7022582681,144,-108,
3.66827392578,58.0147317556,127.455456423,0.871742830595,-75.6180729453,216,-324,
3.77557396889,58.0147317556,118.126560574,0.610454268716,-96.5244489554,288,-468,
3.87988305092,58.0006557234,106.717413302,0.668254348354,-121.762878748,216,-450,
3.98309397697,58.0060875614,92.8366070605,0.112481343992,-145.958376516,252,-702,
4.01257395744,104.86871109,,,,,,fps
4.08606004715,58.4478350108,77.4820457028,6.10127745321,-151.825540388,36,-720,
4.19036889076,59.4028189807,61.6425048565,10.5007601561,-147.335997769,-36,-684,
4.29522705078,61.1471927361,62.2527928024,26.8346974586,53.8501819461,-72,-702,
4.3994140625,64.2569478726,68.7434944313,29.3713941321,70.5157557308,-180,-702,
4.50967407227,67.3113657881,77.2332121908,28.4157144731,91.9939942274,-306,-720,
4.61413598061,70.5924801087,88.8767319933,31.6787583746,119.470225777,-324,-666,
4.71923899651,73.7219827814,103.306433136,25.4783722858,152.129283598,-378,-630,
4.82312107086,75.8644554186,121.117010912,16.3105765748,188.900395589,-432,-648,
4.92953491211,76.9607181161,140.962660138,4.47960004694,-67.5277991166,-504,-612,wall
5.01568603516,103.677348036,,,,,,fps
5.03411889076,76.5915750572,137.692792674,-10.017733339,0.0156312247109,-504,-594,
5.14047288895,74.5912506532,141.597146544,-26.1079919399,67.4026772397,-594,-594,
5.24874901772,70.8613992594,142.996724201,-43.6446413162,-12.1575371464,-684,-432,
5.35202097893,65.0713278857,142.982934438,-65.6302382343,-1.38280911079,-630,-504,
5.45629906654,58.763413914,142.982934438,22.8642839526,-1.95362539598,-702,-504,
5.5598449707,59.6956585184,142.982934438,-0.687347090633,-1.75123397941,-630,-630,
5.66345286369,59.2207181944,142.982934438,-6.43896845614,-0.71839835814,-306,-594,
5.76879906654,58.1744789557,142.996095337,4.25032408661,-0.229528058506,-18,-540,
5.87335205078,58.0009822537,142.439400534,-2.83766872609,-11.5916640958,72,-270,
5.97772288322,58.0009822537,140.796499973,1.77859300037,-16.6282196322,18,-36,
6.01580905914,104.98708407,,,,,,fps
6.08282494545,58.0009822537,139.274870489,2.16169564584,-12.4242840581,-72,72,
6.18905687332,58.0009822537,138.013740013,1.84680949641,-10.931069955,-90,108,
6.29214501381,58.0009822537,137.109199369,1.87302310469,-8.29734981083,-72,126,
6.39904808998,58.0009822537,136.825405118,2.36039207221,3.54864192753,-126,144,
6.50280809402,58.0009822537,138.134136512,2.60654124184,22.9783433753,-252,198,
6.60968089104,58.0009822537,142.301707483,1.87190781413,55.1254446143,-324,144,
6.71533203125,58.0009822537,142.894284301,2.86966851488,0.389715747024,-432,198,
6.86309885979,58.0009822537,142.991781363,2.43404755568,-1.23140055978,-468,216,
6.9713139534,58.039323634,142.972309391,2.49649919465,-1.33490309517,-432,126,
7.02002000809,99.5806708791,,,,,,fps
7.07275390625,58.0051485546,142.99711313,0.695983877216,-0.27464792444,-108,-288,
7.1786198616,58.0051485546,142.868514726,0.499215147334,-3.68531125782,90,-594,
7.28256297112,58.0145181844,141.56435627,0.297442083209,-23.2919175528,180,-720,
7.39010691643,58.2081347313,137.271794552,6.08354150837,-55.8248418673,270,-792,
7.49536204338,59.322462071,129.516557006,13.7031334322,-87.0601646363,270,-756,
7.60119700432,61.1828626271,118.715204952,20.3000447569,-114.608816874,234,-738,
7.70993089676,63.8210037334,104.89946296,27.8509164117,-138.079231665,288,-792,
7.81280589104,67.116591819,89.473516093,35.1652413681,-160.627310559,270,-756,
7.91738891602,71.0975786606,71.1773787056,38.4705094572,-184.699031694,306,-738,
8.02075195312,74.550145705,61.1455108253,21.3773479327,55.2002853463,-36,-270,wall
8.02075195312,98.9275904411,,,,,,fps
8.12738108635,73.179122989,67.0369550461,-43.4355646559,59.6461230626,-216,-36,
8.23248291016,63.4503474516,74.9640188694,-131.813754805,91.5797630699,-432,72,
8.34155297279,59.672281321,88.1755739055,-11.4483271093,143.382469501,-558,90,wall
8.44641208649,58.0530790481,106.378781638,8.08761236655,197.925956981,-360,36,
8.55023193359,58.0332217324,128.579331068,1.31809437849,224.544495683,-198,-234,
8.65426707268,58.0332217324,140.954264089,1.52702307153,-59.1615629456,-144,-108,wall
8.76727294922,58.0361944006,137.206355827,0.303460315274,-44.1299566452,-90,-1314,
8.87042307854,58.0007026319,131.529133981,0.850721734723,-32.1826917053,-108,-108,
8.97338891029,58.0007026319,128.95867492,1.06736649961,-22.9879464446,18,-234,
9.02645897865,91.4779331006,,,,,,fps
9.07733201981,58.0007026319,127.182641213,1.8391838168,-14.2494538338,108,-126,
9.17971801758,58.0007026319,125.36201723,2.87671324491,-27.2295131253,450,234,
9.28210496902,58.0007026319,119.180025363,1.75434485634,-89.1975171277,576,-126,
9.38671898842,58.0007026319,106.616526984,2.37257242753,-147.411396729,468,198,
9.48922801018,58.0007026319,89.7515333585,1.53120171624,-176.955013408,162,-108,
9.59570407867,58.0007026319,70.8834263239,1.81017923351,-183.702153451,72,36,
9.69836497307,58.0007026319,60.3155331631,0.760056049589,52.0526709669,144,-396,wall
9.80297899246,58.1245359231,62.8120238838,1.78177184483,-1.61879725055,468,-612,
9.90805101395,58.0263757003,59.7385598746,1.28105131524,-38.8032946962,-36,-90,
10.0110778809,58.0263757003,59.1099970163,3.60295066787,25.8576191157,-432,666,
10.0329289436,96.376447758,,,,,,fps
10.1161808968,58.0263757003,63.5100024285,1.95103473365,50.9455887449,-162,-72,
10.2190859318,58.0085246573,68.8251200512,1.49820066489,45.9528487993,198,-108,
10.3219299316,58.0085246573,72.5326275708,1.64369983412,34.6941104579,-90,-72,
10.4266970158,58.0085246573,76.0294461343,2.07624919062,28.5119787284,36,108,
10.5292060375,58.0085246573,78.2291836291,1.4987404296,13.9931859286,-54,-90,
10.6318359375,58.0085246573,79.4440156691,1.46107170828,9.37880871061,-18,-90,
10.7360539436,58.0085246573,80.4556866455,1.50922810971,12.1794822105,18,-36,
10.8383789062,58.0085246573,81.6205255445,1.81166567617,10.127513736,-18,-108,
10.9415290356,58.0085246573,82.6174902071,1.91091294733,9.32329081035,-54,-54,
11.0360720158,96.6960772547,,,,,,fps
11.0479130745,58.0085246573,83.5490174224,2.24613535639,8.57172663467,18,-90,
11.1540529728,58.0085246573,84.5903176667,1.72186410008,10.8408729941,-36,-54,
11.2590639591,58.0085246573,85.7044147075,1.99798047317,11.0101321012,-72,-36,
11.3617250919,58.0085246573,86.9143553766,1.99947846339,11.4195951731,-54,-54,
11.4666140079,58.0085246573,88.2781099843,2.03927265737,13.360488031,-54,18,
11.5692749023,58.0085246573,89.7096355568,1.69737715034,14.6060453578,-36,-36,
11.6694340706,58.0085246573,90.8940601012,1.59012363147,14.7205208663,-18,-126,
,avg_fps=99.4737747218;deaths=0;elapsed=11.6714179516;frames=1161;outcome=quit;par=20.0,,,,,,summary
