t,x,y,vx,vy,ax,ay,event
0.102751970291,62.0,62.0,0.0,0.0,0,0,
0.209594011307,62.0,62.0,0.0,0.0,0,0,
0.311888933182,62.0,62.0,0.0,0.0,0,0,
0.415771007538,62.0,62.0,0.0,0.0,0,0,
0.522734880447,62.0,62.0,0.0,0.0,0,0,
0.62795996666,62.0,62.0,0.0,0.0,0,0,
0.731781005859,62.0,62.0,0.0,0.0,0,0,
0.833953857422,62.0,62.0,0.0,0.0,0,0,
0.935882091522,62.0,62.0,0.0,0.0,0,0,
1.00897192955,113.977402772,,,,,,fps
1.03903198242,62.0,62.0,0.0,0.0,0,0,
1.14175391197,62.0,62.0,0.0,0.0,0,0,
1.24893188477,62.0,62.0,0.0,0.0,0,0,
1.35317993164,62.0,62.0,0.0,0.0,0,0,
1.4573969841,62.0,62.0,0.0,0.0,0,0,
1.56045508385,62.0,62.0,0.0,0.0,0,0,
1.66107106209,62.0,62.0,0.0,0.0,0,0,
1.76675391197,62.0,62.0,0.0,0.0,0,0,
1.87045288086,62.0,62.0,0.0,0.0,0,0,
1.97128295898,62.0,62.0,0.0,0.0,0,0,
2.01135206223,105.748305004,,,,,,fps
2.07696509361,62.0,62.0,0.0,0.0,0,0,
2.18044996262,62.0,62.0,0.0,0.0,0,0,
2.28778004646,62.0,62.0,0.0,0.0,0,0,
2.39721608162,62.0,62.0,0.0,0.0,0,0,
2.5003349781,62.0,62.0,0.0,0.0,0,0,
2.60449194908,62.0,62.0,0.0,0.0,0,0,
2.70980787277,62.0,62.0,0.0,0.0,0,0,
2.81152296066,62.1631959096,62.065159925,8.51879712899,3.61291302024,-309,-162,
2.9200129509,65.0832744938,63.3633905999,41.4409672047,18.5652193036,-309,-162,
3.01336598396,105.786953355,,,,,,fps
3.02267408371,70.9798698763,66.0150560384,69.9647881904,31.5199123281,-309,-162,
3.12680006027,79.7509942413,69.9767573431,96.3780925143,43.6137683553,-309,-163,
3.22964406013,81.3052494729,75.0990158923,-9.09821530367,54.6871982113,-309,-163,
3.33718800545,82.3376549413,81.6002584818,24.7250034132,65.2909825886,-309,-163,
3.44128394127,82.8933874791,88.9456935851,13.6942391388,74.5028949522,-311,-160,
3.54672193527,82.9970984606,97.3158887606,1.47992543751,82.6586561978,-313,-155,
3.65307593346,82.9970984606,106.390585536,-0.710446986777,89.6066607124,-314,-152,
3.7542719841,82.9970984606,115.916008449,-1.90510917825,95.6745756727,-314,-152,
3.86187696457,82.9970984606,126.559276685,-1.02047843397,101.111950544,-317,-147,
3.97006201744,82.9924227511,136.367832864,-0.487917272275,105.067611982,-320,-141,
4.01528906822,90.8253352275,,,,,,fps
4.07046508789,82.9898367792,148.624292656,-3.47201378381,108.752472256,-323,-134,
4.17590308189,82.9883130885,160.23025876,-0.695933290906,111.248883553,-325,-129,
4.28524708748,82.9883130885,169.824541329,-0.686946330241,112.659797097,-325,-129,
4.39151000977,82.9885760593,184.557793335,-0.902812778261,113.80799832,-329,-117,
